Position X,Position Y,Position Z,Unit,Category,Collection,Time,TrackID,ID,,Template for Motility Lab,,,time(sec) for experiment in cell O1 from input box,25,,,copy-paste columns S-X directly into 2ptrack,3,1,25,0.5,27.2179,1.25
23.3578,78.6833,23.0991,µm,Spot,Position,6,1000000038,2031,fill,39,6,150,23.3578,78.6833,23.0991,,,44,6,150,192.349,130.587,27.6492
130.42,195.416,24.8909,µm,Spot,Position,6,1000000040,2032,fill,41,6,150,130.42,195.416,24.8909,,,46,6,150,130.189,56.4087,31.149
192.349,130.587,27.6492,µm,Spot,Position,6,1000000043,2033,fill,44,6,150,192.349,130.587,27.6492,,,45,6,150,184.761,162.594,32.1333
130.189,56.4087,31.149,µm,Spot,Position,6,1000000045,2034,fill,46,6,150,130.189,56.4087,31.149,,,43,6,150,82.6889,75.2863,33.6364
184.761,162.594,32.1333,µm,Spot,Position,6,1000000044,2035,fill,45,6,150,184.761,162.594,32.1333,,,48,6,150,68.7635,11.6429,35.5797
82.6889,75.2863,33.6364,µm,Spot,Position,6,1000000042,2036,fill,43,6,150,82.6889,75.2863,33.6364,,,50,6,150,103.678,96.2652,51.25
68.7635,11.6429,35.5797,µm,Spot,Position,6,1000000047,2037,fill,48,6,150,68.7635,11.6429,35.5797,,,1974,6,150,103.218,143.296,51.25
103.678,96.2652,51.25,µm,Spot,Position,6,1000000049,2038,fill,50,6,150,103.678,96.2652,51.25,,,2,7,175,108.965,17.7563,1.25
103.218,143.296,51.25,µm,Spot,Position,6,1000001973,2039,fill,1974,6,150,103.218,143.296,51.25,,,3,7,175,0.5,34.8688,1.25
108.965,17.7563,1.25,µm,Spot,Position,7,1000000001,2040,fill,2,7,175,108.965,17.7563,1.25,,,4,7,175,52.7424,74.8783,1.25
0.5,34.8688,1.25,µm,Spot,Position,7,1000000002,2041,fill,3,7,175,0.5,34.8688,1.25,,,5,7,175,46.3943,111.998,1.25
52.7424,74.8783,1.25,µm,Spot,Position,7,1000000003,2042,fill,4,7,175,52.7424,74.8783,1.25,,,8,7,175,109.671,131.068,1.25
46.3943,111.998,1.25,µm,Spot,Position,7,1000000004,2043,fill,5,7,175,46.3943,111.998,1.25,,,16,7,175,160.777,23.8839,9.91476
109.671,131.068,1.25,µm,Spot,Position,7,1000000007,2044,fill,8,7,175,109.671,131.068,1.25,,,14,7,175,72.6163,0.5,10.3443
160.777,23.8839,9.91476,µm,Spot,Position,7,1000000015,2045,fill,16,7,175,160.777,23.8839,9.91476,,,19,7,175,158.971,44.6456,11.0142
72.6163,0.5,10.3443,µm,Spot,Position,7,1000000013,2046,fill,14,7,175,72.6163,0.5,10.3443,,,2016,7,175,178.245,0.5,12.9035
158.971,44.6456,11.0142,µm,Spot,Position,7,1000000018,2047,fill,19,7,175,158.971,44.6456,11.0142,,,20,7,175,135.766,100.8,13.942
178.245,0.5,12.9035,µm,Spot,Position,7,1000002015,2048,fill,2016,7,175,178.245,0.5,12.9035,,,90,7,175,68.6599,171.955,14.6345
135.766,100.8,13.942,µm,Spot,Position,7,1000000019,2049,fill,20,7,175,135.766,100.8,13.942,,,23,7,175,159.064,77.0041,15.6107
68.6599,171.955,14.6345,µm,Spot,Position,7,1000000089,2050,fill,90,7,175,68.6599,171.955,14.6345,,,24,7,175,146.192,102.02,15.6819
159.064,77.0041,15.6107,µm,Spot,Position,7,1000000022,2051,fill,23,7,175,159.064,77.0041,15.6107,,,25,7,175,142.634,172.724,16.4009
146.192,102.02,15.6819,µm,Spot,Position,7,1000000023,2052,fill,24,7,175,146.192,102.02,15.6819,,,32,7,175,49.3438,173.773,16.9157
142.634,172.724,16.4009,µm,Spot,Position,7,1000000024,2053,fill,25,7,175,142.634,172.724,16.4009,,,26,7,175,37.1569,193.044,15.9339
49.3438,173.773,16.9157,µm,Spot,Position,7,1000000031,2054,fill,32,7,175,49.3438,173.773,16.9157,,,31,7,175,146.863,29.2263,19.1924
37.1569,193.044,15.9339,µm,Spot,Position,7,1000000025,2055,fill,26,7,175,37.1569,193.044,15.9339,,,34,7,175,199.5,91.3049,19.1726
146.863,29.2263,19.1924,µm,Spot,Position,7,1000000030,2056,fill,31,7,175,146.863,29.2263,19.1924,,,37,7,175,150.373,155.387,18.3814
199.5,91.3049,19.1726,µm,Spot,Position,7,1000000033,2057,fill,34,7,175,199.5,91.3049,19.1726,,,33,7,175,106.762,46.6932,20.5912
150.373,155.387,18.3814,µm,Spot,Position,7,1000000036,2058,fill,37,7,175,150.373,155.387,18.3814,,,36,7,175,181.517,146.245,22.0916
106.762,46.6932,20.5912,µm,Spot,Position,7,1000000032,2059,fill,33,7,175,106.762,46.6932,20.5912,,,42,7,175,165.574,156.021,20.6182
181.517,146.245,22.0916,µm,Spot,Position,7,1000000035,2060,fill,36,7,175,181.517,146.245,22.0916,,,38,7,175,171.911,197.025,20.5036
165.574,156.021,20.6182,µm,Spot,Position,7,1000000041,2061,fill,42,7,175,165.574,156.021,20.6182,,,39,7,175,22.0447,77.4643,22.6238
171.911,197.025,20.5036,µm,Spot,Position,7,1000000037,2062,fill,38,7,175,171.911,197.025,20.5036,,,41,7,175,127.744,193.91,25.2364
22.0447,77.4643,22.6238,µm,Spot,Position,7,1000000038,2063,fill,39,7,175,22.0447,77.4643,22.6238,,,46,7,175,130.435,54.9821,28.9862
127.744,193.91,25.2364,µm,Spot,Position,7,1000000040,2064,fill,41,7,175,127.744,193.91,25.2364,,,44,7,175,189.42,129.77,27.9054
130.435,54.9821,28.9862,µm,Spot,Position,7,1000000045,2065,fill,46,7,175,130.435,54.9821,28.9862,,,43,7,175,82.6211,74.2829,32.2671
189.42,129.77,27.9054,µm,Spot,Position,7,1000000043,2066,fill,44,7,175,189.42,129.77,27.9054,,,48,7,175,68.2095,11.0392,34.8027
82.6211,74.2829,32.2671,µm,Spot,Position,7,1000000042,2067,fill,43,7,175,82.6211,74.2829,32.2671,,,45,7,175,184.243,161.128,32.5029
68.2095,11.0392,34.8027,µm,Spot,Position,7,1000000047,2068,fill,48,7,175,68.2095,11.0392,34.8027,,,1974,7,175,106.306,144.916,51.25
184.243,161.128,32.5029,µm,Spot,Position,7,1000000044,2069,fill,45,7,175,184.243,161.128,32.5029,,,50,7,175,105.689,96.8035,51.25
106.306,144.916,51.25,µm,Spot,Position,7,1000001973,2070,fill,1974,7,175,106.306,144.916,51.25,,,2012,7,175,0.5,167.536,7.77496
105.689,96.8035,51.25,µm,Spot,Position,7,1000000049,2071,fill,50,7,175,105.689,96.8035,51.25,,,2,8,200,108.372,14.9204,1.25
0.5,167.536,7.77496,µm,Spot,Position,7,1000002011,2072,fill,2012,7,175,0.5,167.536,7.77496,,,3,8,200,0.5,35.4894,1.25
108.372,14.9204,1.25,µm,Spot,Position,8,1000000001,2073,fill,2,8,200,108.372,14.9204,1.25,,,4,8,200,53.047,74.7328,1.25
0.5,35.4894,1.25,µm,Spot,Position,8,1000000002,2074,fill,3,8,200,0.5,35.4894,1.25,,,5,8,200,46.6658,110.84,1.25
53.047,74.7328,1.25,µm,Spot,Position,8,1000000003,2075,fill,4,8,200,53.047,74.7328,1.25,,,8,8,200,110.47,131.312,1.25
46.6658,110.84,1.25,µm,Spot,Position,8,1000000004,2076,fill,5,8,200,46.6658,110.84,1.25,,,2012,8,200,0.5,168.033,7.83651
110.47,131.312,1.25,µm,Spot,Position,8,1000000007,2077,fill,8,8,200,110.47,131.312,1.25,,,14,8,200,73.7375,0.5,10.5484
0.5,168.033,7.83651,µm,Spot,Position,8,1000002011,2078,fill,2012,8,200,0.5,168.033,7.83651,,,16,8,200,161.323,23.9979,10.1843
73.7375,0.5,10.5484,µm,Spot,Position,8,1000000013,2079,fill,14,8,200,73.7375,0.5,10.5484,,,19,8,200,156.051,42.2161,10.4187
161.323,23.9979,10.1843,µm,Spot,Position,8,1000000015,2080,fill,16,8,200,161.323,23.9979,10.1843,,,90,8,200,72.5248,170.191,11.5208
156.051,42.2161,10.4187,µm,Spot,Position,8,1000000018,2081,fill,19,8,200,156.051,42.2161,10.4187,,,2016,8,200,178.515,0.5,13.1135
72.5248,170.191,11.5208,µm,Spot,Position,8,1000000089,2082,fill,90,8,200,72.5248,170.191,11.5208,,,20,8,200,136.416,100.983,14.0372
178.515,0.5,13.1135,µm,Spot,Position,8,1000002015,2083,fill,2016,8,200,178.515,0.5,13.1135,,,23,8,200,158.941,77.4622,15.8819
136.416,100.983,14.0372,µm,Spot,Position,8,1000000019,2084,fill,20,8,200,136.416,100.983,14.0372,,,24,8,200,146.971,102.124,15.7338
158.941,77.4622,15.8819,µm,Spot,Position,8,1000000022,2085,fill,23,8,200,158.941,77.4622,15.8819,,,25,8,200,142.885,173.322,16.6634
146.971,102.124,15.7338,µm,Spot,Position,8,1000000023,2086,fill,24,8,200,146.971,102.124,15.7338,,,32,8,200,50.7709,174.246,17.1395
142.885,173.322,16.6634,µm,Spot,Position,8,1000000024,2087,fill,25,8,200,142.885,173.322,16.6634,,,26,8,200,38.0732,193.065,16.0321
50.7709,174.246,17.1395,µm,Spot,Position,8,1000000031,2088,fill,32,8,200,50.7709,174.246,17.1395,,,31,8,200,147.178,30.1306,19.2211
38.0732,193.065,16.0321,µm,Spot,Position,8,1000000025,2089,fill,26,8,200,38.0732,193.065,16.0321,,,34,8,200,199.5,91.5731,18.2601
147.178,30.1306,19.2211,µm,Spot,Position,8,1000000030,2090,fill,31,8,200,147.178,30.1306,19.2211,,,37,8,200,150.448,155.472,17.702
199.5,91.5731,18.2601,µm,Spot,Position,8,1000000033,2091,fill,34,8,200,199.5,91.5731,18.2601,,,33,8,200,107.533,47.5506,20.4472
150.448,155.472,17.702,µm,Spot,Position,8,1000000036,2092,fill,37,8,200,150.448,155.472,17.702,,,36,8,200,182.737,147.04,21.6802
107.533,47.5506,20.4472,µm,Spot,Position,8,1000000032,2093,fill,33,8,200,107.533,47.5506,20.4472,,,42,8,200,166.884,156.328,20.2786
182.737,147.04,21.6802,µm,Spot,Position,8,1000000035,2094,fill,36,8,200,182.737,147.04,21.6802,,,38,8,200,173.183,197.986,20.1348
166.884,156.328,20.2786,µm,Spot,Position,8,1000000041,2095,fill,42,8,200,166.884,156.328,20.2786,,,39,8,200,22.6542,78.3785,22.8386
173.183,197.986,20.1348,µm,Spot,Position,8,1000000037,2096,fill,38,8,200,173.183,197.986,20.1348,,,46,8,200,132.384,55.8775,27.2838
22.6542,78.3785,22.8386,µm,Spot,Position,8,1000000038,2097,fill,39,8,200,22.6542,78.3785,22.8386,,,44,8,200,190.147,130.661,27.1446
132.384,55.8775,27.2838,µm,Spot,Position,8,1000000045,2098,fill,46,8,200,132.384,55.8775,27.2838,,,41,8,200,128.936,196.037,25.5077
190.147,130.661,27.1446,µm,Spot,Position,8,1000000043,2099,fill,44,8,200,190.147,130.661,27.1446,,,45,8,200,184.674,160.995,32.3922
128.936,196.037,25.5077,µm,Spot,Position,8,1000000040,2100,fill,41,8,200,128.936,196.037,25.5077,,,48,8,200,67.5032,10.531,32.5027
184.674,160.995,32.3922,µm,Spot,Position,8,1000000044,2101,fill,45,8,200,184.674,160.995,32.3922,,,43,8,200,81.5438,74.3887,32.6121
67.5032,10.531,32.5027,µm,Spot,Position,8,1000000047,2102,fill,48,8,200,67.5032,10.531,32.5027,,,50,8,200,103.755,95.1265,51.25
81.5438,74.3887,32.6121,µm,Spot,Position,8,1000000042,2103,fill,43,8,200,81.5438,74.3887,32.6121,,,1974,8,200,105.757,145.338,51.25
103.755,95.1265,51.25,µm,Spot,Position,8,1000000049,2104,fill,50,8,200,103.755,95.1265,51.25,,,2,9,225,108.284,13.3563,1.25
105.757,145.338,51.25,µm,Spot,Position,8,1000001973,2105,fill,1974,8,200,105.757,145.338,51.25,,,3,9,225,0.5,35.8363,1.25
108.284,13.3563,1.25,µm,Spot,Position,9,1000000001,2106,fill,2,9,225,108.284,13.3563,1.25,,,4,9,225,52.6798,74.7234,1.25
0.5,35.8363,1.25,µm,Spot,Position,9,1000000002,2107,fill,3,9,225,0.5,35.8363,1.25,,,5,9,225,46.4845,110.295,1.25
52.6798,74.7234,1.25,µm,Spot,Position,9,1000000003,2108,fill,4,9,225,52.6798,74.7234,1.25,,,8,9,225,109.945,131.018,1.25
46.4845,110.295,1.25,µm,Spot,Position,9,1000000004,2109,fill,5,9,225,46.4845,110.295,1.25,,,2012,9,225,0.5,168.1,8.22482
109.945,131.018,1.25,µm,Spot,Position,9,1000000007,2110,fill,8,9,225,109.945,131.018,1.25,,,14,9,225,74.1254,0.5,11.2979
0.5,168.1,8.22482,µm,Spot,Position,9,1000002011,2111,fill,2012,9,225,0.5,168.1,8.22482,,,16,9,225,161.108,23.8989,10.6807
74.1254,0.5,11.2979,µm,Spot,Position,9,1000000013,2112,fill,14,9,225,74.1254,0.5,11.2979,,,19,9,225,153.216,40.6046,10.1826
161.108,23.8989,10.6807,µm,Spot,Position,9,1000000015,2113,fill,16,9,225,161.108,23.8989,10.6807,,,90,9,225,74.3233,168.752,11.0209
153.216,40.6046,10.1826,µm,Spot,Position,9,1000000018,2114,fill,19,9,225,153.216,40.6046,10.1826,,,2016,9,225,177.655,0.5,13.7852
74.3233,168.752,11.0209,µm,Spot,Position,9,1000000089,2115,fill,90,9,225,74.3233,168.752,11.0209,,,20,9,225,136.143,100.773,14.2835
177.655,0.5,13.7852,µm,Spot,Position,9,1000002015,2116,fill,2016,9,225,177.655,0.5,13.7852,,,23,9,225,158.069,77.4346,15.6065
136.143,100.773,14.2835,µm,Spot,Position,9,1000000019,2117,fill,20,9,225,136.143,100.773,14.2835,,,24,9,225,146.702,102.189,15.8704
158.069,77.4346,15.6065,µm,Spot,Position,9,1000000022,2118,fill,23,9,225,158.069,77.4346,15.6065,,,25,9,225,142.073,172.959,16.8486
146.702,102.189,15.8704,µm,Spot,Position,9,1000000023,2119,fill,24,9,225,146.702,102.189,15.8704,,,26,9,225,38.6721,193.844,16.5307
142.073,172.959,16.8486,µm,Spot,Position,9,1000000024,2120,fill,25,9,225,142.073,172.959,16.8486,,,2123,9,225,111.913,205.192,15.8172
38.6721,193.844,16.5307,µm,Spot,Position,9,1000000025,2121,fill,26,9,225,38.6721,193.844,16.5307,,,31,9,225,147.491,29.6684,19.0705
111.913,205.192,15.8172,µm,Spot,Position,9,1000002122,2122,fill,2123,9,225,111.913,205.192,15.8172,,,34,9,225,199.5,90.9202,18.5194
147.491,29.6684,19.0705,µm,Spot,Position,9,1000000030,2123,fill,31,9,225,147.491,29.6684,19.0705,,,37,9,225,149.574,153.791,17.7492
199.5,90.9202,18.5194,µm,Spot,Position,9,1000000033,2124,fill,34,9,225,199.5,90.9202,18.5194,,,42,9,225,166.478,155.219,19.5519
149.574,153.791,17.7492,µm,Spot,Position,9,1000000036,2125,fill,37,9,225,149.574,153.791,17.7492,,,32,9,225,51.6414,173.779,17.9264
166.478,155.219,19.5519,µm,Spot,Position,9,1000000041,2126,fill,42,9,225,166.478,155.219,19.5519,,,33,9,225,108.401,47.1974,20.14
51.6414,173.779,17.9264,µm,Spot,Position,9,1000000031,2127,fill,32,9,225,51.6414,173.779,17.9264,,,39,9,225,23.6155,77.6789,22.1171
108.401,47.1974,20.14,µm,Spot,Position,9,1000000032,2128,fill,33,9,225,108.401,47.1974,20.14,,,36,9,225,182.325,146.444,21.8844
23.6155,77.6789,22.1171,µm,Spot,Position,9,1000000038,2129,fill,39,9,225,23.6155,77.6789,22.1171,,,38,9,225,173.881,202.073,20.0931
182.325,146.444,21.8844,µm,Spot,Position,9,1000000035,2130,fill,36,9,225,182.325,146.444,21.8844,,,41,9,225,128.837,193.908,25.5388
173.881,202.073,20.0931,µm,Spot,Position,9,1000000037,2131,fill,38,9,225,173.881,202.073,20.0931,,,48,9,225,70.0566,10.875,28.61
128.837,193.908,25.5388,µm,Spot,Position,9,1000000040,2132,fill,41,9,225,128.837,193.908,25.5388,,,46,9,225,135.232,54.898,27.6014
70.0566,10.875,28.61,µm,Spot,Position,9,1000000047,2133,fill,48,9,225,70.0566,10.875,28.61,,,44,9,225,199.5,128.209,29.1284
135.232,54.898,27.6014,µm,Spot,Position,9,1000000045,2134,fill,46,9,225,135.232,54.898,27.6014,,,45,9,225,186.087,161.378,32.0126
199.5,128.209,29.1284,µm,Spot,Position,9,1000000043,2135,fill,44,9,225,199.5,128.209,29.1284,,,43,9,225,83.6031,75.3133,32.7023
186.087,161.378,32.0126,µm,Spot,Position,9,1000000044,2136,fill,45,9,225,186.087,161.378,32.0126,,,50,9,225,106.905,95.7545,51.25
83.6031,75.3133,32.7023,µm,Spot,Position,9,1000000042,2137,fill,43,9,225,83.6031,75.3133,32.7023,,,1974,9,225,114.73,148.937,51.25
106.905,95.7545,51.25,µm,Spot,Position,9,1000000049,2138,fill,50,9,225,106.905,95.7545,51.25,,,2,10,250,109.13,11.765,1.25
114.73,148.937,51.25,µm,Spot,Position,9,1000001973,2139,fill,1974,9,225,114.73,148.937,51.25,,,3,10,250,0.5,34.8932,1.25
109.13,11.765,1.25,µm,Spot,Position,10,1000000001,2140,fill,2,10,250,109.13,11.765,1.25,,,4,10,250,52.7583,74.5842,1.25
0.5,34.8932,1.25,µm,Spot,Position,10,1000000002,2141,fill,3,10,250,0.5,34.8932,1.25,,,5,10,250,46.573,108.981,1.25
52.7583,74.5842,1.25,µm,Spot,Position,10,1000000003,2142,fill,4,10,250,52.7583,74.5842,1.25,,,8,10,250,110.59,131.12,1.25
46.573,108.981,1.25,µm,Spot,Position,10,1000000004,2143,fill,5,10,250,46.573,108.981,1.25,,,2146,10,250,28.6044,164.257,1.25
110.59,131.12,1.25,µm,Spot,Position,10,1000000007,2144,fill,8,10,250,110.59,131.12,1.25,,,19,10,250,152.427,38.1371,9.18312
28.6044,164.257,1.25,µm,Spot,Position,10,1000002145,2145,fill,2146,10,250,28.6044,164.257,1.25,,,2012,10,250,0.5,167.911,7.75052
152.427,38.1371,9.18312,µm,Spot,Position,10,1000000018,2146,fill,19,10,250,152.427,38.1371,9.18312,,,90,10,250,75.0418,169.353,9.86008
0.5,167.911,7.75052,µm,Spot,Position,10,1000002011,2147,fill,2012,10,250,0.5,167.911,7.75052,,,16,10,250,161.428,23.832,10.1699
75.0418,169.353,9.86008,µm,Spot,Position,10,1000000089,2148,fill,90,10,250,75.0418,169.353,9.86008,,,2016,10,250,178.085,0.5,13.0718
161.428,23.832,10.1699,µm,Spot,Position,10,1000000015,2149,fill,16,10,250,161.428,23.832,10.1699,,,14,10,250,74.5066,3.40402,13.2091
178.085,0.5,13.0718,µm,Spot,Position,10,1000002015,2150,fill,2016,10,250,178.085,0.5,13.0718,,,23,10,250,160.965,77.3413,14.8288
74.5066,3.40402,13.2091,µm,Spot,Position,10,1000000013,2151,fill,14,10,250,74.5066,3.40402,13.2091,,,20,10,250,137.058,99.7237,13.6839
160.965,77.3413,14.8288,µm,Spot,Position,10,1000000022,2152,fill,23,10,250,160.965,77.3413,14.8288,,,34,10,250,199.5,89.7205,17.3649
137.058,99.7237,13.6839,µm,Spot,Position,10,1000000019,2153,fill,20,10,250,137.058,99.7237,13.6839,,,24,10,250,148.172,101.664,15.7767
199.5,89.7205,17.3649,µm,Spot,Position,10,1000000033,2154,fill,34,10,250,199.5,89.7205,17.3649,,,37,10,250,150.34,151.865,17.2488
148.172,101.664,15.7767,µm,Spot,Position,10,1000000023,2155,fill,24,10,250,148.172,101.664,15.7767,,,25,10,250,143.03,172.77,16.3444
150.34,151.865,17.2488,µm,Spot,Position,10,1000000036,2156,fill,37,10,250,150.34,151.865,17.2488,,,26,10,250,40.7072,195.847,15.6357
143.03,172.77,16.3444,µm,Spot,Position,10,1000000024,2157,fill,25,10,250,143.03,172.77,16.3444,,,2123,10,250,112.643,204.961,15.8412
40.7072,195.847,15.6357,µm,Spot,Position,10,1000000025,2158,fill,26,10,250,40.7072,195.847,15.6357,,,33,10,250,109.336,46.8752,19.6594
112.643,204.961,15.8412,µm,Spot,Position,10,1000002122,2159,fill,2123,10,250,112.643,204.961,15.8412,,,42,10,250,168.157,154.828,19.0023
109.336,46.8752,19.6594,µm,Spot,Position,10,1000000032,2160,fill,33,10,250,109.336,46.8752,19.6594,,,32,10,250,52.3344,172.477,18.732
168.157,154.828,19.0023,µm,Spot,Position,10,1000000041,2161,fill,42,10,250,168.157,154.828,19.0023,,,39,10,250,22.8238,77.3943,22.15
52.3344,172.477,18.732,µm,Spot,Position,10,1000000031,2162,fill,32,10,250,52.3344,172.477,18.732,,,36,10,250,184.093,146.144,21.4408
22.8238,77.3943,22.15,µm,Spot,Position,10,1000000038,2163,fill,39,10,250,22.8238,77.3943,22.15,,,38,10,250,175.578,198.561,20.5877
184.093,146.144,21.4408,µm,Spot,Position,10,1000000035,2164,fill,36,10,250,184.093,146.144,21.4408,,,41,10,250,129.589,193.481,25.7117
175.578,198.561,20.5877,µm,Spot,Position,10,1000000037,2165,fill,38,10,250,175.578,198.561,20.5877,,,46,10,250,137.783,53.1521,28.8421
129.589,193.481,25.7117,µm,Spot,Position,10,1000000040,2166,fill,41,10,250,129.589,193.481,25.7117,,,44,10,250,199.5,128.762,28.4286
137.783,53.1521,28.8421,µm,Spot,Position,10,1000000045,2167,fill,46,10,250,137.783,53.1521,28.8421,,,45,10,250,188.641,161.113,32.1562
199.5,128.762,28.4286,µm,Spot,Position,10,1000000043,2168,fill,44,10,250,199.5,128.762,28.4286,,,43,10,250,85.4272,74.3178,34.6274
188.641,161.113,32.1562,µm,Spot,Position,10,1000000044,2169,fill,45,10,250,188.641,161.113,32.1562,,,2,11,275,109.059,11.0423,1.25
85.4272,74.3178,34.6274,µm,Spot,Position,10,1000000042,2170,fill,43,10,250,85.4272,74.3178,34.6274,,,3,11,275,1.64055,33.962,1.25
109.059,11.0423,1.25,µm,Spot,Position,11,1000000001,2171,fill,2,11,275,109.059,11.0423,1.25,,,4,11,275,52.3921,74.6892,1.25
1.64055,33.962,1.25,µm,Spot,Position,11,1000000002,2172,fill,3,11,275,1.64055,33.962,1.25,,,5,11,275,46.443,106.016,1.25
52.3921,74.6892,1.25,µm,Spot,Position,11,1000000003,2173,fill,4,11,275,52.3921,74.6892,1.25,,,8,11,275,110.712,131.337,1.25
46.443,106.016,1.25,µm,Spot,Position,11,1000000004,2174,fill,5,11,275,46.443,106.016,1.25,,,2146,11,275,28.4058,163.99,1.25
110.712,131.337,1.25,µm,Spot,Position,11,1000000007,2175,fill,8,11,275,110.712,131.337,1.25,,,16,11,275,161.433,24.1623,9.68386
28.4058,163.99,1.25,µm,Spot,Position,11,1000002145,2176,fill,2146,11,275,28.4058,163.99,1.25,,,19,11,275,151.258,33.9269,9.71585
161.433,24.1623,9.68386,µm,Spot,Position,11,1000000015,2177,fill,16,11,275,161.433,24.1623,9.68386,,,90,11,275,76.0298,167.348,9.47338
151.258,33.9269,9.71585,µm,Spot,Position,11,1000000018,2178,fill,19,11,275,151.258,33.9269,9.71585,,,2016,11,275,178.429,0.5,12.1096
76.0298,167.348,9.47338,µm,Spot,Position,11,1000000089,2179,fill,90,11,275,76.0298,167.348,9.47338,,,23,11,275,165.713,77.1841,14.557
178.429,0.5,12.1096,µm,Spot,Position,11,1000002015,2180,fill,2016,11,275,178.429,0.5,12.1096,,,20,11,275,138.335,100.271,12.8408
165.713,77.1841,14.557,µm,Spot,Position,11,1000000022,2181,fill,23,11,275,165.713,77.1841,14.557,,,14,11,275,73.8266,0.5,15.928
138.335,100.271,12.8408,µm,Spot,Position,11,1000000019,2182,fill,20,11,275,138.335,100.271,12.8408,,,34,11,275,199.5,90.5956,16.7027
73.8266,0.5,15.928,µm,Spot,Position,11,1000000013,2183,fill,14,11,275,73.8266,0.5,15.928,,,24,11,275,148.839,101.856,15.066
199.5,90.5956,16.7027,µm,Spot,Position,11,1000000033,2184,fill,34,11,275,199.5,90.5956,16.7027,,,37,11,275,150.695,150.853,16.1487
148.839,101.856,15.066,µm,Spot,Position,11,1000000023,2185,fill,24,11,275,148.839,101.856,15.066,,,25,11,275,143.219,173.659,15.9821
150.695,150.853,16.1487,µm,Spot,Position,11,1000000036,2186,fill,37,11,275,150.695,150.853,16.1487,,,26,11,275,41.4863,196.49,15.0964
143.219,173.659,15.9821,µm,Spot,Position,11,1000000024,2187,fill,25,11,275,143.219,173.659,15.9821,,,2123,11,275,113.376,205.628,15.6247
41.4863,196.49,15.0964,µm,Spot,Position,11,1000000025,2188,fill,26,11,275,41.4863,196.49,15.0964,,,33,11,275,109.103,47.274,19.7109
113.376,205.628,15.6247,µm,Spot,Position,11,1000002122,2189,fill,2123,11,275,113.376,205.628,15.6247,,,42,11,275,169.797,155.413,17.9996
109.103,47.274,19.7109,µm,Spot,Position,11,1000000032,2190,fill,33,11,275,109.103,47.274,19.7109,,,32,11,275,51.8968,172.595,18.9795
169.797,155.413,17.9996,µm,Spot,Position,11,1000000041,2191,fill,42,11,275,169.797,155.413,17.9996,,,36,11,275,186.358,147.096,20.7053
51.8968,172.595,18.9795,µm,Spot,Position,11,1000000031,2192,fill,32,11,275,51.8968,172.595,18.9795,,,38,11,275,177.976,198.63,20.0723
186.358,147.096,20.7053,µm,Spot,Position,11,1000000035,2193,fill,36,11,275,186.358,147.096,20.7053,,,39,11,275,22.3737,77.3645,22.6215
177.976,198.63,20.0723,µm,Spot,Position,11,1000000037,2194,fill,38,11,275,177.976,198.63,20.0723,,,44,11,275,199.5,129.76,27.1804
22.3737,77.3645,22.6215,µm,Spot,Position,11,1000000038,2195,fill,39,11,275,22.3737,77.3645,22.6215,,,41,11,275,130.867,195.3,25.5659
199.5,129.76,27.1804,µm,Spot,Position,11,1000000043,2196,fill,44,11,275,199.5,129.76,27.1804,,,46,11,275,138.528,54.2032,28.9605
130.867,195.3,25.5659,µm,Spot,Position,11,1000000040,2197,fill,41,11,275,130.867,195.3,25.5659,,,45,11,275,191.538,161.712,31.9685
138.528,54.2032,28.9605,µm,Spot,Position,11,1000000045,2198,fill,46,11,275,138.528,54.2032,28.9605,,,43,11,275,85.9902,73.8405,38.4175
191.538,161.712,31.9685,µm,Spot,Position,11,1000000044,2199,fill,45,11,275,191.538,161.712,31.9685,,,2012,11,275,0.5,168.357,7.16677
85.9902,73.8405,38.4175,µm,Spot,Position,11,1000000042,2200,fill,43,11,275,85.9902,73.8405,38.4175,,,2,12,300,109.354,10.1265,1.25
0.5,168.357,7.16677,µm,Spot,Position,11,1000002011,2201,fill,2012,11,275,0.5,168.357,7.16677,,,3,12,300,0.5,31.8966,1.25
109.354,10.1265,1.25,µm,Spot,Position,12,1000000001,2202,fill,2,12,300,109.354,10.1265,1.25,,,4,12,300,52.5514,74.4946,1.25
0.5,31.8966,1.25,µm,Spot,Position,12,1000000002,2203,fill,3,12,300,0.5,31.8966,1.25,,,5,12,300,46.7815,104.631,1.25
52.5514,74.4946,1.25,µm,Spot,Position,12,1000000003,2204,fill,4,12,300,52.5514,74.4946,1.25,,,8,12,300,110.848,131.061,1.25
46.7815,104.631,1.25,µm,Spot,Position,12,1000000004,2205,fill,5,12,300,46.7815,104.631,1.25,,,2146,12,300,28.5065,163.868,1.25
110.848,131.061,1.25,µm,Spot,Position,12,1000000007,2206,fill,8,12,300,110.848,131.061,1.25,,,2012,12,300,0.5,167.868,6.36115
28.5065,163.868,1.25,µm,Spot,Position,12,1000002145,2207,fill,2146,12,300,28.5065,163.868,1.25,,,16,12,300,161.383,24.2644,9.35663
0.5,167.868,6.36115,µm,Spot,Position,12,1000002011,2208,fill,2012,12,300,0.5,167.868,6.36115,,,19,12,300,147.833,30.7297,11.8229
161.383,24.2644,9.35663,µm,Spot,Position,12,1000000015,2209,fill,16,12,300,161.383,24.2644,9.35663,,,90,12,300,77.2423,163.31,10.3487
